ev_id,damage,cert_max_gr_wt,afm_hrs_last_insp,apt_elev,sky_nonceil_ht,sky_ceil_ht,vis_sm,wx_temp,wind_vel_kts,altimeter,ev_highest_injury,dec_latitude,dec_longitude,crew_age,severity_class,ev_nr_apt_loc_OFAP,ev_nr_apt_loc_ONAP,light_cond_DAWN,light_cond_DAYL,light_cond_DUSK,light_cond_NBRT,light_cond_NDRK,light_cond_NITE,light_cond_NR,sky_cond_nonceil_CLER,sky_cond_nonceil_FEW,sky_cond_nonceil_OVCT,sky_cond_nonceil_SCAT,sky_cond_ceil_BKN,sky_cond_ceil_OVC,sky_cond_ceil_VV,wx_cond_basic_IMC,wx_cond_basic_Unk,wx_cond_basic_VMC,crew_no_1,crew_no_2,crew_no_3,med_certf_BASC,med_certf_CL1,med_certf_CL2,med_certf_CL3,med_certf_SPRT,med_crtf_vldty_WOWL,med_crtf_vldty_WTLS,med_crtf_vldty_WWL,crew_tox_perf_N,crew_tox_perf_Y
20080506X00599,1,0.012294151462013729,0.005339381060111403,0.08695652173913043,0.0,0.0,0.25,0.32432432432432434,0.22580645161290322,0.576530865459004,1,0.6918345044911343,0.3550931191592467,0.4473684210526315,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20090701X43709,1,0.016400253129091002,0.005339381060111403,0.08695652173913043,0.0,0.0,0.25,0.7837837837837838,0.12903225806451613,0.49489833155735674,1,0.5996922951278167,0.4117664594800261,0.13157894736842105,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
20080827X01344,2,0.014951040776004907,0.005339381060111403,0.08695652173913043,0.0,0.0,0.25,0.7837837837837838,0.22580645161290322,0.5408167535191044,1,0.616059484395695,0.33822624860140227,0.5921052631578947,7,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
20090811X65603,1,0.02171403175707336,0.005339381060111403,0.14206842157152716,0.030000000000000002,0.0,0.25,0.7837837837837838,0.25806451612903225,0.5918363573552092,1,0.7122002557019749,0.42376247266168476,0.4342105263157895,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
20090608X30506,1,0.01350182842291881,0.005339381060111403,0.08695652173913043,0.0,0.0,0.25,0.7837837837837838,0.1935483870967742,0.4897961765464345,1,0.7833761313335387,0.27291150493228256,0.618421052631579,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20080702X00972,1,0.04985290494616176,0.00016071715539743984,0.35324854579512965,0.0,0.0,0.25,0.7837837837837838,0.22580645161290322,0.6020406673770555,1,0.7443093594236652,0.29914096040242466,0.3421052631578948,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
20090113X70250,1,0.012294151462013729,0.005339381060111403,0.08695652173913043,0.0,0.0,0.25,0.32432432432432434,0.12903225806451613,0.6785710462677752,1,0.7514699960895148,0.4259598170187199,0.11842105263157895,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
20150515X01222,1,0.016400253129091002,0.01426811193030789,0.11958986493147983,0.14333333333333334,0.0,0.2,0.7837837837837838,0.12903225806451613,0.7040818213223954,1,0.6360851710941927,0.4850154041155754,0.5131578947368421,4,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
20100928X85616,1,0.006014231265307305,0.0017678887120328075,0.10135068520161689,0.10666666666666667,0.0,0.25,0.7837837837837838,0.22580645161290322,0.6734688912568547,1,0.6562177919099004,0.5063462768318057,0.5526315789473685,4,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20110421X15553,1,0.012294151462013729,0.005339381060111403,0.08695652173913043,0.0,0.0,0.25,0.7837837837837838,0.6774193548387096,0.4897961765464345,1,0.6356354080335789,0.3063662947986048,0.0,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
20160718X61154,1,0.012294151462013729,0.005339381060111403,0.40293798678891846,0.0,0.0,0.25,0.7837837837837838,0.0967741935483871,0.6020406673770555,0,0.7617817682296261,0.331461633652258,0.6578947368421052,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20190919X51117,1,0.011086474501108647,0.005339381060111403,0.08173124322192646,0.23333333333333334,0.0,0.25,0.7837837837837838,0.16129032258064516,0.5357145985081804,1,0.7141830636262243,0.4658741206387212,0.14473684210526314,4,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0
20180330X51628,1,0.00963726214802255,0.005339381060111403,0.43902198560583655,0.0,0.0,0.25,1.0,0.16129032258064516,0.6734688912568547,1,0.7152142556496875,0.2760287682247068,0.4605263157894737,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20130908X23506,2,0.02896009352250385,0.005339381060111403,0.08695652173913043,0.0,0.0,0.25,0.7837837837837838,0.3548387096774194,0.5714287104480817,0,0.7102760438432448,0.42561547980951786,0.07894736842105263,6,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
20151120X31605,2,0.017607930089996084,0.012303791138864663,0.031844621906733706,0.07666666666666667,0.0,0.25,0.7837837837837838,0.25806451612903225,0.5867351754808503,1,0.5832099376873544,0.5010886842748369,0.5657894736842105,7,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
20150806X65750,1,0.007704979010574419,0.005339381060111403,0.16711032238982548,0.0,0.0,0.25,0.7837837837837838,0.22580645161290322,0.5714287104480817,1,0.6435090704537372,0.4837672240303381,0.381578947368421,4,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
20120428X75917,1,0.011086474501108647,0.010875194199633224,0.504880212954747,0.0,0.0,0.25,0.7837837837837838,0.16129032258064516,0.6377547793169569,2,0.6915492843164428,0.2860431602364074,0.5921052631578947,5,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
20120128X41941,1,0.011086474501108647,0.005339381060111403,0.0354924578527063,0.3666666666666667,0.0,0.25,0.8243243243243243,0.3548387096774194,0.5153059784644913,1,0.7434920849994626,0.5461912614601971,0.4736842105263158,4,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0
20160322X70716,1,0.012414919158104236,0.005339381060111403,0.1608005521048999,0.0,0.05,0.25,0.8243243243243243,0.4838709677419355,0.6428569343278809,0,0.6741070473009162,0.4133073370103094,0.4736842105263158,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
20220506105047,1,0.012294151462013729,0.005339381060111403,0.08695652173913043,0.0,0.0,0.25,0.7837837837837838,0.16129032258064516,0.5000004865682808,1,0.6146619262729396,0.5049557476233532,0.6447368421052632,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1
20110705X41540,1,0.017366394697815066,0.005339381060111403,0.4106280193236715,0.0,0.0,0.25,0.7837837837837838,0.22580645161290322,0.6326526243060311,0,0.6118196073670666,0.3377578239623572,0.631578947368421,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20190415X91813,1,0.011086474501108647,0.005339381060111403,0.02188701567583555,0.006666666666666667,0.006666666666666667,0.25,0.7837837837837838,0.4838709677419355,0.3775507125792483,0,0.7032350576774846,0.543748915295909,0.11842105263157895,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
20190630X05538,1,0.012294151462013729,0.005339381060111403,0.0953366853987972,0.0,0.0,0.25,0.7837837837837838,0.3548387096774194,0.5867351754808503,1,0.7096799239039011,0.4971978507695467,0.5921052631578947,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
20170801X92901,1,0.007946514402755435,0.005339381060111403,0.1437444543034605,0.0,0.0,0.25,0.7837837837837838,0.0967741935483871,0.6326526243060311,1,0.7042196295457022,0.50915073928405,0.5789473684210527,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
20170601X43457,1,0.012294151462013729,0.005339381060111403,0.4362614611061816,0.0,0.0,0.25,0.7837837837837838,0.3548387096774194,0.6377547793169569,1,0.6415290072146123,0.38085106014732795,0.26315789473684215,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20110418X91349,1,0.01350182842291881,0.005339381060111403,0.1685891748003549,0.0,0.0,0.25,0.32432432432432434,0.22580645161290322,0.576530865459004,1,0.7553451459315513,0.4510536303663958,0.5394736842105263,4,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20181007X50731,1,0.012294151462013729,0.005339381060111403,0.08695652173913043,0.0,0.04,0.25,0.7837837837837838,0.22580645161290322,0.7091839763333176,1,0.663359215779878,0.504956368920333,0.618421052631579,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
20210328102811,1,0.012294151462013729,0.005339381060111403,0.08695652173913043,0.0,0.18333333333333335,0.25,0.7837837837837838,0.1935483870967742,0.47448971151366415,1,0.6282617423355952,0.4129401116641529,0.6052631578947368,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
20100916X80055,1,0.048765995681347186,0.005339381060111403,0.08695652173913043,0.0,0.0,0.15000000000000002,0.7837837837837838,0.22580645161290322,0.576530865459004,1,0.6847589135722745,0.37185829116770086,0.5526315789473685,4,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
20180110X11342,1,0.009323266138187227,0.005339381060111403,0.023168687764961057,0.0,0.0,0.07500000000000001,0.7837837837837838,0.29032258064516125,0.5408167535191044,1,0.5890212851713628,0.4231075757192657,0.3026315789473685,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
20090825X14656,1,0.009323266138187227,0.04480437150637987,0.08695652173913043,0.0,0.15,0.25,0.7837837837837838,0.22580645161290322,0.23979641983057398,1,0.8903909008198752,0.06786962224888449,0.14473684210526314,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20121211X64210,1,0.011086474501108647,0.005339381060111403,0.07887212856156955,0.0,0.0,0.25,0.7837837837837838,0.25806451612903225,0.7091839763333176,1,0.7108509566471654,0.45059134103502685,0.368421052631579,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20211205104345,1,0.016400253129091002,0.005339381060111403,0.049689440993788817,0.0,0.01,0.0625,0.945945945945946,0.16129032258064516,0.688775356289625,1,0.6602171140714044,0.2902775210459082,0.7894736842105262,4,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
20180816X12400,1,0.015385804481930736,0.005339381060111403,0.08695652173913043,0.0,0.0,0.25,0.972972972972973,0.22580645161290322,0.5255102884863341,1,0.9636154271997743,0.07114250934017385,0.5263157894736842,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
20160610X32615,1,0.014951040776004907,0.011768067286652873,0.6487232574189096,0.0,0.0,0.25,0.972972972972973,0.22580645161290322,0.5663265554371559,1,0.7401380205394068,0.31295370697342284,0.5,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0
20210601103183,1,0.011086474501108647,0.023339703039394005,0.455979493246574,0.043333333333333335,0.06666666666666667,0.25,0.9324324324324325,0.22580645161290322,0.6581633993606477,1,0.7427533500362891,0.3146320852915606,0.21052631578947364,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
20150707X10125,1,0.012294151462013729,0.005339381060111403,0.030168589174800354,0.1,0.8333333333333334,0.25,0.7837837837837838,0.4838709677419355,0.5816330204699263,0,0.5975504139419578,0.423167675107478,0.15789473684210528,3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20080512X00655,1,0.012777222246375761,0.005339381060111403,0.0668441289559302,0.0,0.0,0.25,0.7837837837837838,0.1935483870967742,0.5459179353934633,1,0.6186346901503244,0.4856394470061911,0.3157894736842105,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1
20180331X52951,1,0.011086474501108647,0.005339381060111403,0.51809129448881,0.0,0.0,0.25,0.7837837837837838,0.12903225806451613,0.6530612443497255,1,0.6437312418543077,0.3289946575005539,0.6447368421052632,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
20160705X52117,1,0.011096135916795887,0.005339381060111403,0.11692793059252687,0.0,0.0,0.25,0.7837837837837838,0.16129032258064516,0.5918363573552092,0,0.6998261291338415,0.42658694975235156,0.5789473684210527,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20110218X44300,1,0.013984899207280842,0.005339381060111403,0.08695652173913043,0.0,0.0,0.25,0.8243243243243243,0.6451612903225806,0.576530865459004,2,0.6979969051009519,0.46340096480098536,0.5263157894736842,5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20100801X44230,1,0.012294151462013729,0.005339381060111403,0.6465542738834664,0.0,0.0,0.25,0.7837837837837838,0.22580645161290322,0.576530865459004,1,0.653796397124897,0.36492666937145346,0.32894736842105265,4,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
20100510X81424,1,0.018815607050901167,0.005339381060111403,0.03460514640638864,0.0,0.0,0.25,0.7837837837837838,0.29032258064516125,0.5255102884863341,1,0.6917687110318886,0.2746881591191269,0.13157894736842105,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
20180315X11751,1,0.011811080677651695,0.005339381060111403,0.03371783496007098,0.14666666666666667,0.0,0.25,0.8513513513513514,0.29032258064516125,0.5459179353934633,1,0.720940557386706,0.5571980311675626,0.5,4,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20180123X55135,1,0.011081643793265027,0.005339381060111403,0.0479148181011535,0.0,0.0,0.25,0.7837837837837838,0.29032258064516125,0.6377547793169569,0,0.6844681941543658,0.2703874748570264,0.32894736842105265,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
20150515X50152,1,0.014951040776004907,0.005339381060111403,0.02178842551513359,0.0,0.21666666666666667,0.25,0.7837837837837838,0.3225806451612903,0.5000004865682808,1,0.7241492818837434,0.5596958169927142,0.5131578947368421,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20110804X74622,1,0.012294151462013729,0.003553634886072105,0.17164546978211573,0.0,0.0,0.25,0.7837837837837838,0.1935483870967742,0.576530865459004,1,0.9147462196997622,0.14536872084127062,0.13157894736842105,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
20160105X44228,1,0.011086474501108647,0.005339381060111403,0.023168687764961057,0.13,0.0,0.25,0.7837837837837838,0.25806451612903225,0.6275514424316722,1,0.5673610792433642,0.4978049633174613,0.2894736842105263,4,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20190722X90218,1,0.011081643793265027,0.005339381060111403,0.08902691511387165,0.0,0.0,0.25,0.7837837837837838,0.4193548387096774,0.5867351754808503,1,0.6373055884237633,0.41656176825292035,0.631578947368421,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20230608192337,1,0.012294151462013729,0.005339381060111403,0.10401261954056984,0.5,0.0,0.25,0.7837837837837838,0.5483870967741935,0.5357145985081804,1,0.7750178838943693,0.41365342161726737,0.06578947368421054,4,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0
20110104X02701,1,0.010120332932384582,0.005339381060111403,0.08695652173913043,0.1,0.16666666666666669,0.15000000000000002,0.6081081081081081,0.22580645161290322,0.42857128955191826,1,0.7541658692599453,0.4434060359156917,0.4605263157894737,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20160328X31022,1,0.007511750696829606,0.005339381060111403,0.15094153603470373,0.0,0.0,0.25,0.7837837837837838,0.25806451612903225,0.5408167535191044,2,0.6197783056612469,0.40801431388360543,0.2894736842105263,5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
20110719X03802,1,0.014226434599461858,0.008553724173382137,0.03352065463866706,0.08333333333333334,0.15,0.2,0.7837837837837838,0.12903225806451613,0.47448971151366415,1,0.6337704833481337,0.4517824616494176,0.11842105263157895,4,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
20120301X73555,1,0.012294151462013729,0.012660940373672522,0.0870551118998324,0.0,0.1,0.25,0.7297297297297298,0.3225806451612903,0.6377547793169569,1,0.7102859859220954,0.4887413054618916,0.48684210526315785,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
20101017X43851,1,0.014352033003395987,0.0030179110338603155,0.02839396628216504,0.0,0.0,0.25,0.7837837837837838,0.1935483870967742,0.5306124434972563,1,0.703802743468775,0.5453452768654112,0.48684210526315785,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20100428X51555,1,0.020747890188349296,0.01641100733915505,0.10864635709356205,0.0,0.0,0.25,0.7837837837837838,0.12903225806451613,0.5408167535191044,1,0.6439259565306643,0.4928740564787134,0.5131578947368421,4,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20150727X95755,2,0.015192576168185923,0.018732477365406133,0.08695652173913043,0.10333333333333333,0.0,0.25,0.7837837837837838,0.29032258064516125,0.5357145985081804,1,0.7484230697932751,0.4397371441145719,0.3421052631578948,7,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1
20210125102547,1,0.011762773599215492,0.013768102456610403,0.022084195997239476,0.06666666666666667,0.0,0.25,0.7837837837837838,0.22580645161290322,0.6224492874207481,1,0.5636734071920861,0.5086740047978994,0.07894736842105263,4,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
20160120X52017,1,0.020747890188349296,0.005339381060111403,0.08695652173913043,0.0,0.05666666666666667,0.1,0.6081081081081081,0.3870967741935484,0.683673201278701,0,0.6801158541464057,0.4250321928913219,0.6447368421052632,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
20090615X91230,1,0.015265036785840229,0.005339381060111403,0.022182786157941437,0.13333333333333333,0.0,0.25,0.7837837837837838,0.12903225806451613,0.5561222454153096,1,0.6864455127083662,0.5292411870327021,0.5131578947368421,4,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0
20100414X12342,1,0.012052616069832711,0.005339381060111403,0.08695652173913043,0.26666666666666666,0.5,0.17500000000000002,0.7837837837837838,0.25806451612903225,0.7397959332622932,1,0.7108646701998202,0.5029824473950897,0.4473684210526315,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20160502X45850,1,0.008429585187117467,0.005339381060111403,0.08695652173913043,0.0,0.3166666666666667,0.25,0.7837837837837838,0.12903225806451613,0.4540820646065349,0,0.9208188256649463,0.11324188115456368,0.13157894736842105,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
20230125106633,1,0.010361868324565598,0.012125216521460732,0.08695652173913043,0.0,0.0,0.25,0.7837837837837838,0.1935483870967742,0.6734688912568547,1,0.6378074511369038,0.4865239353718449,0.2894736842105263,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
20210628103357,1,0.1308880290228927,0.005339381060111403,0.23572907423839098,0.4,0.0,0.25,0.7837837837837838,0.12903225806451613,0.49489833155735674,1,0.6578500107378402,0.31387976121648786,0.19736842105263155,4,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0
20180604X71813,2,0.022926539425822064,0.005339381060111403,0.08695652173913043,0.0,0.0,0.25,0.7837837837837838,0.4838709677419355,0.5153059784644913,0,0.646580669297194,0.2973797055050097,0.6842105263157895,6,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
20091201X51038,1,0.012294151462013729,0.005339381060111403,0.09859016070196194,0.0,0.0,0.125,0.32432432432432434,0.06451612903225806,0.576530865459004,1,0.707071801673713,0.474588027125693,0.4473684210526315,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20140319X02846,1,0.01593167446825983,1.7857462006489888e-05,0.10904071773636992,0.0,0.0,0.25,0.8243243243243243,0.3225806451612903,0.6530612443497255,1,0.6852113916991087,0.4890957165578385,0.6842105263157895,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20210430103001,1,0.02509552724760759,0.005339381060111403,0.13536429064379374,0.0,0.25,0.25,0.7837837837837838,0.1935483870967742,0.5153059784644913,1,0.7020960330967165,0.5028977013775784,0.5789473684210527,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0
20220629105389,1,0.014951040776004907,0.005339381060111403,0.09149166913142068,0.0,0.0,0.25,0.7837837837837838,0.25806451612903225,0.6428569343278809,1,0.6521921187966069,0.4711363673757443,0.7105263157894737,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0
20081121X35932,1,0.008429585187117467,0.005339381060111403,0.6686384698807059,0.0,0.0,0.25,0.7837837837837838,0.4838709677419355,0.576530865459004,1,0.6863660056964657,0.3712634880661997,0.5657894736842105,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0
20090325X84835,0,0.012294151462013729,0.005339381060111403,0.08695652173913043,0.0,0.0,0.25,0.32432432432432434,0.22580645161290322,0.576530865459004,1,0.12555399198457165,0.669997626534591,0.4736842105263158,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
20161223X22808,1,0.007231569641899627,0.0017678887120328075,0.06901311249137336,0.10666666666666667,0.0,0.25,0.8243243243243243,0.3548387096774194,0.6989796663114731,1,0.7358597277920025,0.5471866846205222,0.3157894736842105,4,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
20100719X43835,1,0.012294151462013729,0.005339381060111403,0.08695652173913043,0.0,0.0,0.25,0.7837837837837838,0.3225806451612903,0.576530865459004,0,0.705662178783971,0.4053115555280459,0.4473684210526315,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
20190715X23000,1,0.021230960972711328,0.005160806442707473,0.0916888494528246,0.0,0.0,0.25,0.7837837837837838,0.0967741935483871,0.6173471324098259,2,0.7093288707780918,0.4721425911183888,0.26315789473684215,5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
20130814X21141,1,0.006352380814360728,0.005339381060111403,0.08695652173913043,0.0,0.0,0.25,0.32432432432432434,0.22580645161290322,0.576530865459004,0,0.6640229063127205,0.30794573157270044,0.4473684210526315,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
20130515X01025,1,0.010361868324565598,0.005339381060111403,0.12077294685990339,0.0,0.0,0.25,0.7837837837837838,0.3870967741935484,0.5510200904043838,1,0.6882418498846008,0.4223879640396414,0.10526315789473681,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
20220104104482,1,0.012294151462013729,0.005339381060111403,0.08695652173913043,0.0,0.12666666666666668,0.25,0.7837837837837838,0.25806451612903225,0.33163326375406754,1,0.6243966431750582,0.33065666575273145,0.6447368421052632,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
20140327X11415,1,0.006352380814360728,0.005339381060111403,0.1290545203588682,0.0,0.26666666666666666,0.25,0.7837837837837838,0.45161290322580644,0.41836697953007196,1,0.7613923388769128,0.2839983886662827,0.3157894736842105,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0
