severity_class,ev_year_1.0,ev_year_2.0,ev_year_3.0,ev_year_4.0,ev_year_5.0,ev_year_6.0,ev_year_7.0,ev_year_8.0,ev_year_9.0,ev_year_10.0,ev_year_11.0,ev_year_12.0,ev_year_13.0,ev_year_14.0,ev_year_15.0,ev_year_16.0,ev_year_17.0,ev_month_1.0,ev_month_2.0,ev_month_3.0,ev_month_4.0,ev_month_5.0,ev_month_6.0,ev_month_7.0,ev_month_8.0,ev_month_9.0,ev_month_10.0,ev_month_11.0,ev_month_12.0,ev_dow_1.0,ev_dow_2.0,ev_dow_3.0,ev_dow_4.0,ev_dow_5.0,ev_dow_6.0,ev_dow_7.0,ev_nr_apt_loc_1.0,ev_nr_apt_loc_2.0,light_cond_1.0,light_cond_2.0,light_cond_3.0,light_cond_4.0,light_cond_5.0,light_cond_6.0,light_cond_7.0,sky_cond_nonceil_1.0,sky_cond_nonceil_2.0,sky_cond_nonceil_3.0,sky_cond_nonceil_4.0,sky_cond_nonceil_5.0,sky_cond_nonceil_6.0,sky_cond_nonceil_7.0,sky_cond_nonceil_8.0,sky_cond_nonceil_9.0,wx_cond_basic_1.0,wx_cond_basic_2.0,acft_category_1,acft_category_2,acft_category_3,acft_category_4,acft_category_5,acft_category_6,acft_category_7,acft_category_8,acft_category_9,acft_category_10,acft_category_11,category_no_1.0,category_no_2.0,category_no_3.0,category_no_4.0,category_no_5.0,Cause_Factor_1,Cause_Factor_2,eng_type_1.0,eng_type_2.0,eng_type_3.0,eng_type_4.0,eng_type_5.0,eng_type_6.0,eng_type_7.0,eng_type_8.0,eng_type_9.0,eng_type_10.0,eng_type_12.0,eng_type_13.0,eng_type_14.0,eng_type_15.0,eng_type_16.0,eng_type_17.0,eng_type_18.0,eng_type_19.0,eng_type_20.0,eng_type_21.0,eng_type_23.0,eng_type_24.0,eng_type_25.0,eng_type_26.0,eng_type_27.0,eng_type_28.0,eng_type_29.0,eng_type_30.0,eng_type_31.0,eng_type_32.0,eng_type_33.0,eng_type_34.0,eng_type_35.0,eng_type_36.0,eng_type_37.0,eng_type_38.0,eng_type_39.0,eng_type_40.0,eng_type_41.0,eng_type_42.0,eng_type_43.0,homebuilt_1.0,homebuilt_2.0,med_certf_1.0,med_certf_2.0,med_certf_3.0,med_certf_4.0,med_certf_5.0,med_certf_6.0,med_certf_7.0,med_certf_8.0,med_certf_9.0,med_certf_10.0,med_certf_11.0,med_certf_12.0,med_certf_13.0,med_certf_14.0,med_crtf_vldty_1.0,med_crtf_vldty_2.0,med_crtf_vldty_3.0,med_crtf_vldty_4.0,med_crtf_vldty_5.0,med_crtf_vldty_6.0,med_crtf_vldty_7.0,crew_tox_perf_1.0,crew_tox_perf_2.0,ev_time,apt_dist,apt_elev,sky_nonceil_ht,sky_ceil_ht,vis_sm,wx_temp,wx_dew_pt,wind_dir_deg,wind_vel_kts,gust_kts,altimeter,dec_latitude,dec_longitude,cert_max_gr_wt,afm_hrs_last_insp,afm_hrs,crew_age
6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.4700001159371,-0.054202041224148,-0.49258541860854,-0.3514289924841,-0.31732918707666,-0.013329449341461,-1.4425867090376,-0.71172054861028,-0.98645067829318,-0.46256259867118,-0.23851570025841,-0.20143515247217,-0.010353791251646,-0.003143851900641,-0.14569735523772,-0.0065953135939086,1.2464728122299,-0.71827280548417
4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0976622028197,-0.054202041224148,-0.49258541860854,1.714787616194,-0.31732918707666,-0.013329449341461,0.95682640622174,0.5835641404936,-0.98645067829318,-0.46256259867118,-0.23851570025841,-0.0024314535038308,-0.010373072954081,-0.0002817258510162,-0.097209482295821,-0.0065953135939086,0.17613236530412,0.66725652639551
4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.7806632007473,-0.054202041224148,0.28141392813094,-0.3514289924841,-0.29327028073577,-0.09355816480029,0.057046487999475,0.34805783338381,-0.98645067829318,-0.46256259867118,-0.23851570025841,-0.20143515247217,-0.010366773639538,-0.0002461428097515,-0.13195951068227,-0.0065953135939086,0.21446152661663,-0.34040116951699
4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.3068701181087,-0.054202041224148,-0.49258541860854,-0.3514289924841,-0.31732918707666,-0.013329449341461,0.79323005745406,0.5835641404936,0.24070557414583,0.97967693536478,-0.23851570025841,-0.0012988574858571,-0.010353277521631,-0.0012651146240783,-0.15466286256142,-0.0065953135939086,-0.078289196077583,-0.15146535153339
4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.10489964460687,-0.054202041224148,-0.40366643360453,-0.3514289924841,0.88561612996803,-0.013329449341461,0.79323005745406,0.52468756371615,-0.98645067829318,-0.9433091100165,-0.23851570025841,-0.0012988574858571,-0.010367865073732,-0.0000165,-0.14655452260458,-0.0065953135939086,0.14394250688583,-1.2221016534404
4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-2.2410650860682,-0.054202041224148,-0.49258541860854,-0.3514289924841,-0.31732918707666,-0.013329449341461,1.0386245806056,-0.71172054861028,-0.98645067829318,-0.46256259867118,-0.23851570025841,-0.20143515247217,-0.010380164438482,-0.0011557359878149,-0.13334951181773,-0.0054637587959137,-0.14023531537052,0.22640628443379
4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-2.2115463245564,-0.054202041224148,-0.49258541860854,4.8141125292112,-0.31732918707666,-0.013329449341461,0.60236765055843,0.40693441016126,1.5496722434141,0.018183912674139,-0.23851570025841,-0.0024314535038308,-0.010385524417492,-0.002781841093541,-0.14655452260458,-0.0065953135939086,-0.19676114922533,1.0451281623627
4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.15927631054967,-0.054202041224148,1.7310628351661,-0.3514289924841,-0.31732918707666,-0.013329449341461,0.52056947617458,-0.044452678465855,-0.74101942780538,-0.70293585434384,-0.23851570025841,-0.0032309382783804,-0.01035192807157,-0.002714302411289,-0.15586753021215,-0.0056955230316476,-0.14427287493158,-1.7889091073912
6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0681434413079,-0.054202041224148,2.6795320085422,-0.3514289924841,-0.31732918707666,-0.013329449341461,0.71143188307021,-0.3388355623531,1.222430576097,-0.22218934299852,1.3000801633344,-0.0008991214522718,-0.010369524049549,-0.0029524104123521,-0.15466286256142,-0.0065816804035713,-0.16114213063189,-1.4740160774185
6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.27579773756996,-0.054202041224148,-0.32822002208597,-0.3514289924841,0.42849690949105,-0.013329449341461,0.95682640622174,0.7013172940485,-0.33196734365904,-0.46256259867118,-0.23851570025841,-0.0024314535038308,-0.010388598026701,-0.0005314274893013,0.0000906,-0.0065953135939086,-0.19676114922533,-0.46635838150605
4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.13597202514561,-0.054202041224148,-0.49258541860854,2.4896188444483,-0.31732918707666,-0.013329449341461,0.71143188307021,0.30880678219884,-0.49558817731758,2.4219164694007,-0.23851570025841,-0.000033,-0.010369583899375,-0.0019366143697418,-0.1447011877573,-0.0065953135939086,-0.039130399238833,-0.025508139544331
4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-2.3731227033579,-0.054202041224148,-0.49258541860854,-0.3514289924841,-0.31732918707666,-0.013329449341461,0.52056947617458,0.34805783338381,1.222430576097,0.2585571683468,-0.23851570025841,-0.0028312022447952,-0.010381103066768,-0.0029183764399892,-0.13427617924137,-0.0061317851224408,0.0006921060209126,0.28938489042832
5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.47776821107179,-0.050768706055314,2.6869419239592,-0.3514289924841,-0.31732918707666,-0.013329449341461,0.16611072051126,0.014423898311594,0.3225159909751,-0.9433091100165,-0.23851570025841,-0.0003661358383649,-0.010361513656125,-0.0029948657283246,-0.13195951068227,-0.0063499161678374,-0.01772580266172,1.2340639803463
4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.94068596052183,-0.054202041224148,-0.49258541860854,-0.3514289924841,-0.31732918707666,-0.013329449341461,-1.4425867090376,-0.71172054861028,-0.98645067829318,-0.46256259867118,-0.23851570025841,-0.20143515247217,-0.010383568291474,-0.0024491058183854,-0.13195951068227,-0.0065953135939086,1.023909255056,0.35236349642285
4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.60205773322676,-0.054202041224148,-0.070893868513753,-0.3514289924841,-0.31732918707666,-0.013329449341461,0.79323005745406,0.19105362864394,1.6314826602434,0.73930367969212,1.1190688852646,-0.0016986062268215,-0.010363122627806,-0.0000773,-0.13195951068227,-0.0065953135939086,-0.19676114922533,-0.21444395752792
4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.55544916241864,-0.054202041224148,-0.49258541860854,-0.3514289924841,-0.31732918707666,-0.013329449341461,-1.4425867090376,-0.71172054861028,-0.98645067829318,-0.46256259867118,-0.23851570025841,-0.20143515247217,-0.010390040126118,-0.0013904899150981,-0.13195951068227,-0.0065953135939086,-0.19676114922533,0.41534210241739
4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.87394106294076,-0.054202041224148,-0.49258541860854,0.16512515968542,2.0404436343309,-0.013329449341461,0.27517495302306,0.30880678219884,-0.98645067829318,-0.9433091100165,-0.23851570025841,-0.0029644391177377,-0.010312811911353,-0.0047954414702585,-0.15049285915505,-0.006281750216151,-0.022758924854271,-0.34040116951699
4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-2.3964269887619,-0.054202041224148,-0.49258541860854,0.2942636977278,-0.31732918707666,0.25409960218797,0.11157860425537,-0.71172054861028,-0.98645067829318,-0.46256259867118,-0.23851570025841,-0.20143515247217,-0.010312237327679,-0.0050424269715903,-0.13195951068227,-0.0065953135939086,-0.19676114922533,0.73023513239004
4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.40008725972493,-0.054202041224148,-0.49258541860854,-0.3514289924841,-0.31732918707666,-0.013329449341461,-1.4425867090376,-0.71172054861028,-0.98645067829318,-0.46256259867118,-0.23851570025841,-0.20143515247217,-0.010325842800165,-0.0027932087196085,-0.13195951068227,-0.0065953135939086,0.63287437701938,-0.52933698750058
6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.17947335789985,-0.054202041224148,-0.48921727523718,-0.3514289924841,0.26008456510479,-0.066815259647347,0.46603735991869,0.48543651253119,-0.82282984463465,2.1815432137281,1.8431139975436,-0.001965092680085,-0.010362589589189,0.0001386728115695,-0.028867759802465,-0.0064453485001984,0.10052491434569,0.98214955636816
4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.26802964243527,-0.054202041224148,1.0614759329389,-0.3514289924841,-0.31732918707666,-0.013329449341461,0.029780429871527,0.05367494949656,0.64975765829217,0.73930367969212,-0.23851570025841,-0.0010989958227541,-0.010347284214353,-0.0027599846205486,-0.13195951068227,-0.0065953135939086,-0.19676114922533,1.3600211923353
4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.87704830099463,-0.054202041224148,0.19451582914974,-0.3514289924841,-0.31732918707666,-0.013329449341461,1.5021475687807,-0.71172054861028,-0.086536093171239,0.018183912674139,-0.23851570025841,-0.0029644391177377,-0.01038366951398,-0.0024885110337681,-0.10358032083334,-0.0062953834064883,-0.065623427043581,1.1710853743517
4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0339638227153,-0.054202041224148,-0.49258541860854,-0.3514289924841,-0.31732918707666,-0.013329449341461,-1.4425867090376,-0.71172054861028,-0.98645067829318,-0.46256259867118,-0.23851570025841,-0.20143515247217,-0.010317388174516,-0.004996835389916,-0.17134287618692,-0.0066089467842459,-0.19676114922533,-0.97018722946229
5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0681434413079,-0.054202041224148,-0.49258541860854,-0.3514289924841,-0.31732918707666,-0.013329449341461,0.302441011151,0.17142810305146,-0.98645067829318,-0.46256259867118,-0.23851570025841,-0.0025647030841525,-0.010310191771673,-0.0048699070268931,-0.15165119343459,-0.0065953135939086,-0.10915163765389,-1.4740160774185
4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.1924329634629,-0.054202041224148,-0.32485187871461,-0.3514289924841,-0.31732918707666,0.12038507642325,0.60236765055843,-0.71172054861028,1.3860514097556,0.73930367969212,-0.23851570025841,-0.0012322454030757,-0.010346483595556,-0.0031606045508963,-0.12964284212318,-0.0063362829775001,-0.040844979326406,-1.4740160774185
4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.089363454337501,-0.054202041224148,-0.49258541860854,-0.3514289924841,-0.028622310985935,-0.022243751059108,0.54783553430253,0.54431308930864,-0.82282984463465,-0.9433091100165,-0.23851570025841,-0.0012988574858571,-0.010349918772745,-0.0021721859796566,-0.11805949932769,-0.0065953135939086,0.10588989074874,0.73023513239004
4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.31457749266616,0.0075979918148684,-0.49258541860854,-0.3514289924841,-0.31732918707666,-0.013329449341461,-1.4425867090376,-0.71172054861028,-0.98645067829318,-0.46256259867118,-0.23851570025841,-0.20143515247217,-0.010383568291474,-0.0024491058183854,0.030207288454503,-0.0065953135939086,0.26164013354241,0.22640628443379
5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.8604284244686,-0.054202041224148,-0.49258541860854,0.93995638793971,-0.31732918707666,-0.013329449341461,0.27517495302306,0.19105362864394,0.97699932560924,-0.46256259867118,-0.23851570025841,-0.001765231016982,-0.010315013781617,-0.0049736480498476,-0.12037616788679,-0.0063908157388493,-0.058543870552959,-0.21444395752792
